,created_at,device_type,end_time,fitness_discipline,has_pedaling_metrics,has_leaderboard_metrics,id,is_total_work_personal_record,metrics_type,name,peloton_id,platform,start_time,status,timezone,title,total_work,user_id,workout_type,total_video_watch_time_seconds,total_video_buffering_seconds,v2_total_video_watch_time_seconds,v2_total_video_buffering_seconds,total_music_audio_play_seconds,total_music_audio_buffer_seconds,created,device_time_created_at,strava_id,fitbit_id,effort_zones,ride,instructor_name
71,1639586302,iPhone,1639586447.0,cycling,False,False,a1272c7425374370bcc9a2de58fc0fa7,False,,Cycling Workout,7d2252e20f574015845f524fba012d8d,iOS_app,1639586391,COMPLETE,Europe/London,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,142.0,1.0,,,1639586302,1639586302,,,,,Kendall Toole
72,1639527872,iPhone,1639528255.0,cycling,False,False,f09b0c9baab148cd8ad74d4d26dfb880,False,,Cycling Workout,b947faee224a432788d68df912850bff,iOS_app,1639527901,COMPLETE,Europe/London,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,365.0,12.0,,,1639527872,1639527872,,,,,Benny Adami
73,1639527716,iPhone,1639527859.0,cycling,False,False,9ec3c2a65ddc483c98e87712d480712e,False,,Cycling Workout,6791683e0f554e32b65561090c2fd74e,iOS_app,1639527745,COMPLETE,Europe/London,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,139.0,2.0,,,1639527716,1639527716,,,,,Benny Adami
74,1639527399,iPhone,1639527602.0,cycling,False,False,6c12b9196ff3496e9f9ed0816e0bd7fa,False,,Cycling Workout,215d9b4263ac4a3285702f963b1f6426,iOS_app,1639527428,COMPLETE,Europe/London,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,189.0,10.0,,,1639527399,1639527399,,,,,Benny Adami
75,1639508023,iPhone,1639508322.0,cycling,False,False,cb375dacdfd24fb084bff238f9abe78d,False,,Cycling Workout,1431086558d144b8b457b6f9da36be05,iOS_app,1639508112,COMPLETE,Europe/London,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,299.0,0.0,,,1639508023,1639508023,,,,,Benny Adami
76,1639501323,home_bike_plus,1639503060.0,cycling,True,True,f72d7e9e6b044a30a61b76f7d50fe846,False,cycling,Cycling Workout,5b1e9ca2e3b348bd8998506ca4cc3bdd,home_bike,1639501324,COMPLETE,UTC,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,1852.0,2.0,,,1639501323,1639501323,,,,,Benny Adami
77,1639495482,iPhone,1639495602.0,cycling,False,False,d855222553674583a753b1ba8aadc61f,False,,Cycling Workout,742f784f43424b9f801f71d323cb1723,iOS_app,1639495512,COMPLETE,Europe/London,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,72.0,9.0,,,1639495482,1639495482,,,,,Benny Adami
78,1639493318,iPhone,1639495268.0,cycling,False,False,bb9480544eec494db44418ce44d1dd1c,False,,Cycling Workout,6f91c12ac0ea425b9b4c06453f650c32,iOS_app,1639493408,COMPLETE,Europe/London,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,2056.0,26.0,,,1639493318,1639493318,,,,,Benny Adami
79,1639477080,iPhone,1639478069.0,cycling,False,False,13c6df639ab648269ab5cfa20dcd47a7,False,,Cycling Workout,0fb44e3c674149e0a70bc433c9d67f9d,iOS_app,1639477109,COMPLETE,Europe/London,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,1160.0,2.0,,,1639477080,1639477080,,,,,Benny Adami
80,1639428218,iPhone,1639428296.0,cycling,False,False,77e9d6e604824db880c94d688fb7c7ec,False,,Cycling Workout,5aed0451b5ae4a9ca7d69b4994625d58,iOS_app,1639428277,COMPLETE,Europe/London,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,64.0,3.0,,,1639428218,1639428218,,,,,Benny Adami
81,1639421925,iPhone,1639422002.0,cycling,False,False,9931c67145944541b0405787becbf585,False,,Cycling Workout,237d4cabb8a84cc5be0b379810c9b34a,iOS_app,1639421984,COMPLETE,Europe/London,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,68.0,5.0,,,1639421925,1639421925,,,,,Benny Adami
82,1639412111,home_bike_plus,1639412171.0,cycling,True,True,24fb1f0bee254a149f3f6cebf185eb19,False,cycling,Cycling Workout,1aca141fcdca497f8d323324ab44f416,home_bike,1639412171,COMPLETE,UTC,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,8.0,0.0,,,1639412111,1639412111,,,,,Benny Adami
83,1639396212,iPhone,1639397501.0,cycling,False,False,a873d443abbf4a2e973e46934343b3ce,False,,Cycling Workout,7b572af3cf2843ed93921a6e93141fcf,iOS_app,1639396301,COMPLETE,Europe/London,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,1313.0,4.0,,,1639396212,1639396212,,,,,Benny Adami
84,1639391781,iPhone,1639393581.0,cycling,False,False,786e5fc22af747a29e151c79ff7064b6,False,,Cycling Workout,6b96d636f0c245e4a5a1d64a760a8407,iOS_app,1639391840,COMPLETE,Europe/London,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,1086.0,7.0,,,1639391781,1639391781,,,,,Benny Adami
85,1639326507,home_bike_plus,1639327800.0,cycling,True,True,d493ead5898546ec9bd8a6307d00ed70,False,cycling,Cycling Workout,87abd2091d5d434d92cf9f8c494c11bc,home_bike,1639326598,COMPLETE,UTC,,344931.05,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,1375.0,1.0,,,1639326507,1639326507,,,,,Benny Adami
86,1639321309,web,1639321983.0,cycling,False,False,9087b6e21b99444d9b52fa169b5ec8c5,False,,Cycling Workout,1af881e10820462fa8e073da39db1d5b,web,1639321443,COMPLETE,Europe/London,,0.0,6b4f502a1d224450b92f3ea101b0f8bf,class,0,0,610.0,1.0,,,1639321309,1639321309,,,,,Irène Scholz
